time	V(gate)	V(out)	V(rst)	I(V9)
7.441184303250578e-004	-4.716171e-001	-4.079494e-003	-4.720886e-001	2.355042e-010
7.441187612385421e-004	-4.708283e-001	-4.079795e-003	-4.712990e-001	2.351919e-010
7.441191021379044e-004	-4.701891e-001	-4.080085e-003	-4.706593e-001	2.348702e-010
7.441194310883660e-004	-4.697635e-001	-4.080344e-003	-4.702332e-001	2.345597e-010
7.441197382018136e-004	-4.695347e-001	-4.080571e-003	-4.700042e-001	2.342699e-010
7.441200110436491e-004	-4.694549e-001	-4.080759e-003	-4.699244e-001	2.340123e-010
7.441202540073463e-004	-4.694667e-001	-4.080917e-003	-4.699362e-001	2.337830e-010
7.441204831065071e-004	-4.695389e-001	-4.081057e-003	-4.700085e-001	2.335668e-010
7.441209413048286e-004	-4.697648e-001	-4.081317e-003	-4.702346e-001	2.331343e-010
7.441212858095123e-004	-4.699618e-001	-4.081494e-003	-4.704317e-001	2.328091e-010
7.441216069727749e-004	-4.701438e-001	-4.081646e-003	-4.706140e-001	2.325060e-010
7.441219419426690e-004	-4.703065e-001	-4.081791e-003	-4.707768e-001	2.321898e-010
7.441222831739675e-004	-4.704326e-001	-4.081926e-003	-4.709030e-001	2.318677e-010
7.441226123132682e-004	-4.705129e-001	-4.082045e-003	-4.709834e-001	2.315571e-010
7.441229192783344e-004	-4.705527e-001	-4.082146e-003	-4.710232e-001	2.312674e-010
7.441238018577696e-004	-4.705234e-001	-4.082390e-003	-4.709940e-001	2.304343e-010
7.441241689763596e-004	-4.704807e-001	-4.082473e-003	-4.709511e-001	2.300878e-010
7.441244912703612e-004	-4.704406e-001	-4.082537e-003	-4.709110e-001	2.297836e-010
7.441248176315833e-004	-4.704028e-001	-4.082595e-003	-4.708732e-001	2.294756e-010
7.441251518351137e-004	-4.703709e-001	-4.082648e-003	-4.708413e-001	2.291601e-010
7.441254775784896e-004	-4.703484e-001	-4.082692e-003	-4.708187e-001	2.288527e-010
7.441258255422398e-004	-4.703335e-001	-4.082733e-003	-4.708039e-001	2.285243e-010
7.441261516851546e-004	-4.703279e-001	-4.082766e-003	-4.707983e-001	2.282164e-010
7.441265624821006e-004	-4.703294e-001	-4.082800e-003	-4.707998e-001	2.278287e-010
7.441269707572400e-004	-4.703368e-001	-4.082826e-003	-4.708071e-001	2.274433e-010
7.441275018528938e-004	-4.703500e-001	-4.082849e-003	-4.708203e-001	2.269420e-010
7.441279833303368e-004	-4.703616e-001	-4.082861e-003	-4.708319e-001	2.264876e-010
7.441289774698751e-004	-4.703753e-001	-4.082862e-003	-4.708457e-001	2.255493e-010
7.441311898871814e-004	-4.703695e-001	-4.082774e-003	-4.708399e-001	2.234610e-010
7.441325836638060e-004	-4.703686e-001	-4.082664e-003	-4.708389e-001	2.220780e-010
7.441339774404307e-004	-4.703679e-001	-4.082537e-003	-4.708382e-001	2.207404e-010
7.441353712170553e-004	-4.703674e-001	-4.082395e-003	-4.708377e-001	2.194480e-010
7.441367649936799e-004	-4.703672e-001	-4.082236e-003	-4.708375e-001	2.182011e-010
7.441381587703045e-004	-4.703672e-001	-4.082062e-003	-4.708375e-001	2.169994e-010
7.441395525469292e-004	-4.703674e-001	-4.081873e-003	-4.708378e-001	2.158431e-010
7.441409463235538e-004	-4.703679e-001	-4.081667e-003	-4.708383e-001	2.147322e-010
7.441447929427796e-004	-4.703680e-001	-4.081071e-003	-4.708384e-001	2.168480e-010
7.441486395620054e-004	-4.703680e-001	-4.080430e-003	-4.708384e-001	2.189638e-010
7.441524861812311e-004	-4.703681e-001	-4.079743e-003	-4.708384e-001	2.210796e-010
7.441563328004570e-004	-4.703681e-001	-4.079010e-003	-4.708385e-001	2.231954e-010
7.441601794196827e-004	-4.703681e-001	-4.078231e-003	-4.708385e-001	2.253112e-010
7.441640260389085e-004	-4.703681e-001	-4.077406e-003	-4.708385e-001	2.274270e-010
7.441678726581342e-004	-4.703681e-001	-4.076535e-003	-4.708384e-001	2.295427e-010
7.441698262625642e-004	-4.703681e-001	-4.076082e-003	-4.708384e-001	2.306173e-010
7.441799158143407e-004	-4.703681e-001	-4.073585e-003	-4.708384e-001	2.361098e-010
7.441900053661173e-004	-4.703681e-001	-4.070933e-003	-4.708384e-001	2.416396e-010
7.442000949178938e-004	-4.703681e-001	-4.068127e-003	-4.708384e-001	2.472067e-010
7.442101844696704e-004	-4.703681e-001	-4.065166e-003	-4.708384e-001	2.528110e-010
7.442202740214469e-004	-4.703681e-001	-4.062051e-003	-4.708384e-001	2.584525e-010
7.442303635732235e-004	-4.703681e-001	-4.058782e-003	-4.708384e-001	2.641312e-010
7.442404531250001e-004	-4.703681e-001	-4.055358e-003	-4.708384e-001	2.698473e-010
7.442600000000001e-004	-4.703681e-001	-4.048408e-003	-4.708384e-001	2.840453e-010
7.442700000000000e-004	-4.703681e-001	-4.044654e-003	-4.708384e-001	2.913090e-010
7.443359375000000e-004	-4.703681e-001	-4.016330e-003	-4.708384e-001	3.392034e-010
7.444000000000000e-004	-4.703681e-001	-3.982303e-003	-4.708384e-001	3.532440e-010
7.444099999999999e-004	-4.703681e-001	-3.976390e-003	-4.708384e-001	3.554358e-010
7.444273214285714e-004	-4.703681e-001	-3.965764e-003	-4.708384e-001	3.591996e-010
7.444446428571428e-004	-4.703681e-001	-3.954637e-003	-4.708384e-001	3.629390e-010
7.444619642857142e-004	-4.703681e-001	-3.943009e-003	-4.708384e-001	3.666542e-010
7.444792857142857e-004	-4.703681e-001	-3.930880e-003	-4.708384e-001	3.703449e-010
7.444966071428571e-004	-4.703681e-001	-3.918250e-003	-4.708384e-001	3.740114e-010
7.445139285714286e-004	-4.703681e-001	-3.905119e-003	-4.708384e-001	3.776535e-010
7.445312500000000e-004	-4.703681e-001	-3.891487e-003	-4.708384e-001	3.812713e-010
7.445353571428571e-004	-4.703681e-001	-3.888175e-003	-4.708384e-001	3.806780e-010
7.445394642857143e-004	-4.703681e-001	-3.884836e-003	-4.708384e-001	3.800847e-010
7.445435714285714e-004	-4.703681e-001	-3.881468e-003	-4.708384e-001	3.794914e-010
7.445476785714286e-004	-4.703681e-001	-3.878073e-003	-4.708384e-001	3.788980e-010
7.445517857142857e-004	-4.703681e-001	-3.874649e-003	-4.708384e-001	3.783047e-010
7.445558928571429e-004	-4.703681e-001	-3.871198e-003	-4.708384e-001	3.777114e-010
7.445600000000000e-004	-4.703681e-001	-3.867719e-003	-4.708384e-001	3.771181e-010
7.445700000000000e-004	-4.703681e-001	-3.859128e-003	-4.708384e-001	3.756735e-010
7.445786161705271e-004	-4.703681e-001	-3.851591e-003	-4.708384e-001	3.743389e-010
7.445872323410544e-004	-4.703681e-001	-3.843933e-003	-4.708384e-001	3.730672e-010
7.445958485115816e-004	-4.703681e-001	-3.836156e-003	-4.708384e-001	3.718583e-010
7.446044646821088e-004	-4.703681e-001	-3.828258e-003	-4.708384e-001	3.707122e-010
7.446130808526360e-004	-4.703681e-001	-3.820240e-003	-4.708384e-001	3.696288e-010
7.446216970231633e-004	-4.703681e-001	-3.812101e-003	-4.708384e-001	3.686083e-010
7.446303131936904e-004	-4.703681e-001	-3.803842e-003	-4.708384e-001	3.676506e-010
7.446387548558331e-004	-4.703681e-001	-3.795641e-003	-4.708384e-001	3.705713e-010
7.446500104053565e-004	-4.703681e-001	-3.784531e-003	-4.708384e-001	3.744655e-010
7.446725215044034e-004	-4.703681e-001	-3.761710e-003	-4.708384e-001	3.822540e-010
7.446762767300561e-004	-4.703681e-001	-3.757824e-003	-4.708384e-001	3.835533e-010
7.446837871813614e-004	-4.703681e-001	-3.749985e-003	-4.708384e-001	3.861518e-010
7.446883660607853e-004	-4.703681e-001	-3.745162e-003	-4.708384e-001	3.877360e-010
7.446910544383882e-004	-4.703681e-001	-3.742314e-003	-4.708384e-001	3.886662e-010
7.446946232447942e-004	-4.703681e-001	-3.738515e-003	-4.708384e-001	3.899009e-010
7.446999999999999e-004	-4.703681e-001	-3.732753e-003	-4.708384e-001	3.917612e-010
7.447016130265617e-004	-4.703681e-001	-3.731015e-003	-4.708384e-001	3.923192e-010
7.447037637286440e-004	-4.703681e-001	-3.728691e-003	-4.708384e-001	3.930634e-010
7.447069936051809e-004	-4.703681e-001	-3.725187e-003	-4.708384e-001	3.941808e-010
7.447099999999999e-004	-4.703681e-001	-3.721910e-003	-4.708384e-001	3.952210e-010
7.447125239392344e-004	-4.703681e-001	-3.719148e-003	-4.708384e-001	3.962572e-010
7.447150478784689e-004	-4.703681e-001	-3.716375e-003	-4.708384e-001	3.971838e-010
7.447175718177034e-004	-4.703681e-001	-3.713591e-003	-4.708384e-001	3.980007e-010
7.447200957569379e-004	-4.703681e-001	-3.710797e-003	-4.708384e-001	3.987081e-010
7.447226196961724e-004	-4.703681e-001	-3.707992e-003	-4.708384e-001	3.993059e-010
7.447251436354070e-004	-4.703681e-001	-3.705176e-003	-4.708384e-001	3.997941e-010
7.447276675746414e-004	-4.703681e-001	-3.702350e-003	-4.708384e-001	4.001727e-010
7.447431386196227e-004	-4.703681e-001	-3.684797e-003	-4.708384e-001	3.892720e-010
7.447608198138869e-004	-4.703681e-001	-3.664260e-003	-4.708384e-001	3.768141e-010
7.447806329811035e-004	-4.703681e-001	-3.640665e-003	-4.708384e-001	3.628539e-010
7.447979964734181e-004	-4.703681e-001	-3.619508e-003	-4.708384e-001	3.506199e-010
7.448194603636237e-004	-4.703681e-001	-3.592772e-003	-4.708384e-001	3.354967e-010
7.448266670814070e-004	-4.703681e-001	-3.583652e-003	-4.708384e-001	3.295288e-010
7.448315637442208e-004	-4.703681e-001	-3.577420e-003	-4.708384e-001	3.242983e-010
